continent,location,date,population,new_vaccinations,RollingPeopleVaccinated,Percent_Vaccinated
Asia,Azerbaijan,2021-07-18,10358078,33869,3410566,32.92662982456784
Asia,Azerbaijan,2021-07-19,10358078,483,3411049,32.931292851820579
Asia,Azerbaijan,2021-07-20,10358078,26036,3437085,33.182652225634911
Asia,Azerbaijan,2021-07-21,10358078,15025,3452110,33.327708094107805
Asia,Azerbaijan,2021-07-22,10358078,17067,3469177,33.492478044671991
Asia,Azerbaijan,2021-07-23,10358078,,3469177,33.492478044671991
Asia,Azerbaijan,2021-07-24,10358078,,3469177,33.492478044671991
Asia,Azerbaijan,2021-07-25,10358078,46910,3516087,33.945361291930794
Asia,Azerbaijan,2021-07-26,10358078,432,3516519,33.949531949846296
Asia,Azerbaijan,2021-07-27,10358078,68020,3584539,34.606217485521931
Asia,Azerbaijan,2021-07-28,10358078,81690,3666229,35.394877312180888
Asia,Azerbaijan,2021-07-29,10358078,84247,3750476,36.208223185807256
Asia,Azerbaijan,2021-07-30,10358078,87286,3837762,37.050908479353026
Asia,Azerbaijan,2021-07-31,10358078,86790,3924552,37.888805239736563
Asia,Azerbaijan,2021-08-01,10358078,68416,3992968,38.549313878501394
Asia,Azerbaijan,2021-08-02,10358078,844,3993812,38.557462108317779
Asia,Azerbaijan,2021-08-03,10358078,77785,4071597,39.308421890624885
Asia,Azerbaijan,2021-08-04,10358078,68021,4139618,39.965117080601246
Asia,Azerbaijan,2021-08-05,10358078,63623,4203241,40.579352655965714
Asia,Azerbaijan,2021-08-06,10358078,,4203241,40.579352655965714
Asia,Azerbaijan,2021-08-07,10358078,,4203241,40.579352655965714
Asia,Azerbaijan,2021-08-08,10358078,47475,4250716,41.037690583137142
Asia,Azerbaijan,2021-08-09,10358078,511,4251227,41.042623930810329
Asia,Azerbaijan,2021-08-10,10358078,59288,4310515,41.6150081125089
Asia,Azerbaijan,2021-08-11,10358078,65269,4375784,42.245134666875458
Asia,Azerbaijan,2021-08-12,10358078,64280,4440064,42.865713117819737
Asia,Azerbaijan,2021-08-13,10358078,63547,4503611,43.4792149663287
Asia,Azerbaijan,2021-08-14,10358078,68204,4571815,44.137676893338707
Asia,Azerbaijan,2021-08-15,10358078,54890,4626705,44.667601460425381
Asia,Azerbaijan,2021-08-16,10358078,251,4626956,44.670024689908686
Asia,Azerbaijan,2021-08-17,10358078,71732,4698688,45.362546989895229
Asia,Azerbaijan,2021-08-18,10358078,66519,4765207,46.004741420174675
Asia,Azerbaijan,2021-08-19,10358078,58282,4823489,46.567413375338553
Asia,Azerbaijan,2021-08-20,10358078,54455,4877944,47.09313832160754
Asia,Azerbaijan,2021-08-21,10358078,64714,4942658,47.717906739068773
Asia,Azerbaijan,2021-08-22,10358078,60191,5002849,48.299008754326813
Asia,Azerbaijan,2021-08-23,10358078,348,5003197,48.302368450980964
Asia,Azerbaijan,2021-08-24,10358078,78949,5082146,49.064565839338151
Asia,Azerbaijan,2021-08-25,10358078,85632,5167778,49.891282919475991
Asia,Azerbaijan,2021-08-26,10358078,84232,5252010,50.7044839785914
Asia,Azerbaijan,2021-08-27,10358078,74220,5326230,51.421026178794946
Asia,Azerbaijan,2021-08-28,10358078,,5326230,51.421026178794946
Asia,Azerbaijan,2021-08-29,10358078,,5326230,51.421026178794946
Asia,Azerbaijan,2021-08-30,10358078,1225,5327455,51.432852697189581
Asia,Azerbaijan,2021-08-31,10358078,116709,5444164,52.559596481123236
Asia,Azerbaijan,2021-09-01,10358078,105699,5549863,53.580046414016195
Asia,Azerbaijan,2021-09-02,10358078,98494,5648357,54.530937110147271
Asia,Azerbaijan,2021-09-03,10358078,85760,5734117,55.358889940778589
Asia,Azerbaijan,2021-09-04,10358078,78604,5812721,56.117756595383817
Asia,Azerbaijan,2021-09-05,10358078,60977,5873698,56.706446891015879
Asia,Azerbaijan,2021-09-06,10358078,1107,5874805,56.717134201924338
Asia,Azerbaijan,2021-09-07,10358078,70768,5945573,57.400349756006861
Asia,Azerbaijan,2021-09-08,10358078,,5945573,57.400349756006861
Asia,Azerbaijan,2021-09-09,10358078,,5945573,57.400349756006861
Asia,Azerbaijan,2021-09-10,10358078,62584,6008157,58.004554512912534
Asia,Azerbaijan,2021-09-11,10358078,,6008157,58.004554512912534
Asia,Azerbaijan,2021-09-12,10358078,,6008157,58.004554512912534
Asia,Azerbaijan,2021-09-13,10358078,1266,6009423,58.0167768576371
Asia,Azerbaijan,2021-09-14,10358078,69221,6078644,58.68505720848983
Asia,Azerbaijan,2021-09-15,10358078,65424,6144068,59.316680179469593
Asia,Azerbaijan,2021-09-16,10358078,60384,6204452,59.899645474768583
Asia,Azerbaijan,2021-09-17,10358078,,6204452,59.899645474768583
Asia,Azerbaijan,2021-09-18,10358078,,6204452,59.899645474768583
Asia,Azerbaijan,2021-09-19,10358078,,6204452,59.899645474768583
Asia,Azerbaijan,2021-09-20,10358078,1025,6205477,59.90954113301715
Asia,Azerbaijan,2021-09-21,10358078,65849,6271326,60.545267181807283
Asia,Azerbaijan,2021-09-22,10358078,63462,6334788,61.157948414754173
Asia,Azerbaijan,2021-09-23,10358078,62588,6397376,61.762191788862765
Asia,Azerbaijan,2021-09-24,10358078,58256,6455632,62.324612732207655
Asia,Azerbaijan,2021-09-25,10358078,65861,6521493,62.960454632606556
Asia,Azerbaijan,2021-09-26,10358078,56355,6577848,63.504522750263128
Asia,Azerbaijan,2021-09-27,10358078,630,6578478,63.510604959723224
Asia,Azerbaijan,2021-09-28,10358078,,6578478,63.510604959723224
Asia,Azerbaijan,2021-09-29,10358078,,6578478,63.510604959723224
Asia,Azerbaijan,2021-09-30,10358078,68676,6647154,64.173623716677938
Asia,Azerbaijan,2021-10-01,10358078,68732,6715886,64.837183114473547
Asia,Azerbaijan,2021-10-02,10358078,60630,6776516,65.4225233677522
Asia,Azerbaijan,2021-10-03,10358078,52949,6829465,65.933708937121352
Asia,Azerbaijan,2021-10-04,10358078,1061,6830526,65.94395215019621
Asia,Azerbaijan,2021-10-05,10358078,57572,6888098,66.499769551841567
Asia,Azerbaijan,2021-10-06,10358078,45948,6934046,66.943365361797817
Asia,Azerbaijan,2021-10-07,10358078,,6934046,66.943365361797817
Asia,Azerbaijan,2021-10-08,10358078,,6934046,66.943365361797817
Asia,Azerbaijan,2021-10-09,10358078,39890,6973936,67.328475417929852
Asia,Azerbaijan,2021-10-10,10358078,33833,7007769,67.6551093745384
Asia,Azerbaijan,2021-10-11,10358078,511,7008280,67.660042722211585
Asia,Azerbaijan,2021-10-12,10358078,39810,7048090,68.0443804342852
Asia,Azerbaijan,2021-10-13,10358078,,7048090,68.0443804342852
Asia,Azerbaijan,2021-10-14,10358078,,7048090,68.0443804342852
Asia,Azerbaijan,2021-10-15,10358078,31417,7079507,68.347689600329332
Asia,Azerbaijan,2021-10-16,10358078,,7079507,68.347689600329332
Asia,Azerbaijan,2021-10-17,10358078,,7079507,68.347689600329332
Asia,Azerbaijan,2021-10-18,10358078,591,7080098,68.353395292060938
Asia,Azerbaijan,2021-10-19,10358078,31060,7111158,68.653257872744348
Asia,Azerbaijan,2021-10-20,10358078,31389,7142547,68.956296718368023
Asia,Azerbaijan,2021-10-21,10358078,32200,7174747,69.267165201883969
Asia,Azerbaijan,2021-10-22,10358078,30886,7205633,69.565347934240307
Asia,Azerbaijan,2021-10-23,10358078,33186,7238819,69.885735558276352
Asia,Azerbaijan,2021-10-24,10358078,29559,7268378,70.171107033563558
Asia,Azerbaijan,2021-10-25,10358078,366,7268744,70.174640507630855
Asia,Azerbaijan,2021-10-26,10358078,41233,7309977,70.5727162896437
Asia,Azerbaijan,2021-10-27,10358078,44716,7354693,71.0044180011002
Asia,Azerbaijan,2021-10-28,10358078,49294,7403987,71.480317101300074
Asia,Azerbaijan,2021-10-29,10358078,49044,7453031,71.953802626317355
Asia,Azerbaijan,2021-10-30,10358078,49799,7502830,72.434577148386026
Asia,Azerbaijan,2021-10-31,10358078,43113,7545943,72.850803015771845
Asia,Azerbaijan,2021-11-01,10358078,263,7546206,72.853342096863912
Asia,Azerbaijan,2021-11-02,10358078,47133,7593339,73.30837825318558
Asia,Azerbaijan,2021-11-03,10358078,,7593339,73.30837825318558
Asia,Azerbaijan,2021-11-04,10358078,,7593339,73.30837825318558
Asia,Azerbaijan,2021-11-05,10358078,,7593339,73.30837825318558
Asia,Azerbaijan,2021-11-06,10358078,,7593339,73.30837825318558
Asia,Azerbaijan,2021-11-07,10358078,,7593339,73.30837825318558
Asia,Azerbaijan,2021-11-08,10358078,,7593339,73.30837825318558
Asia,Azerbaijan,2021-11-09,10358078,11197,7604536,73.416477458462865
Asia,Azerbaijan,2021-11-10,10358078,,7604536,73.416477458462865
Asia,Azerbaijan,2021-11-11,10358078,,7604536,73.416477458462865
Asia,Azerbaijan,2021-11-12,10358078,38082,7642618,73.784132538874488
Asia,Azerbaijan,2021-11-13,10358078,40504,7683122,74.17517033565494
Asia,Azerbaijan,2021-11-14,10358078,30231,7713353,74.467029501032911
Asia,Azerbaijan,2021-11-15,10358078,340,7713693,74.470311963281219
Asia,Azerbaijan,2021-11-16,10358078,39287,7752980,74.849600476072879
Asia,Azerbaijan,2021-11-17,10358078,33784,7786764,75.175761371945654
Asia,Azerbaijan,2021-11-18,10358078,35699,7822463,75.520410253716946
Asia,Azerbaijan,2021-11-19,10358078,32573,7855036,75.834879791405314
Asia,Azerbaijan,2021-11-20,10358078,33072,7888108,76.1541668251581
Asia,Azerbaijan,2021-11-21,10358078,25256,7913364,76.397995844402786
Asia,Azerbaijan,2021-11-22,10358078,61,7913425,76.39858475674734
Asia,Azerbaijan,2021-11-23,10358078,36348,7949773,76.749499279692628
Asia,Azerbaijan,2021-11-24,10358078,34474,7984247,77.0823216430693
Asia,Azerbaijan,2021-11-25,10358078,32720,8016967,77.398210362965031
Asia,Azerbaijan,2021-11-26,10358078,30893,8047860,77.696460675426465
Asia,Azerbaijan,2021-11-27,10358078,33190,8081050,78.016886916665428
Asia,Azerbaijan,2021-11-28,10358078,26530,8107580,78.273015515040527
Asia,Azerbaijan,2021-11-29,10358078,297,8107877,78.275882842357433
Asia,Azerbaijan,2021-11-30,10358078,40658,8148535,78.668407401450352
Asia,Azerbaijan,2021-12-01,10358078,40314,8188849,79.057610881092032
Asia,Azerbaijan,2021-12-02,10358078,37057,8225906,79.4153703032551
Asia,Azerbaijan,2021-12-03,10358078,34841,8260747,79.7517357949998
Asia,Azerbaijan,2021-12-04,10358078,35832,8296579,80.097668698768246
Asia,Azerbaijan,2021-12-05,10358078,27339,8323918,80.361607626434179
Asia,Azerbaijan,2021-12-06,10358078,154,8324072,80.363094388746632
Asia,Azerbaijan,2021-12-07,10358078,35926,8359998,80.709934796783728
Asia,Azerbaijan,2021-12-08,10358078,33245,8393243,81.03089202456286
Asia,Azerbaijan,2021-12-09,10358078,34060,8427303,81.3597175074372
Asia,Azerbaijan,2021-12-10,10358078,31155,8458458,81.660497246689971
Asia,Azerbaijan,2021-12-11,10358078,31944,8490402,81.968894229218975
Asia,Azerbaijan,2021-12-12,10358078,24600,8515002,82.206390027184582
Asia,Azerbaijan,2021-12-13,10358078,8,8515010,82.206467261590419
Asia,Azerbaijan,2021-12-14,10358078,34799,8549809,82.542427272704458
Asia,Azerbaijan,2021-12-15,10358078,31356,8581165,82.845147526404034
Asia,Azerbaijan,2021-12-16,10358078,30303,8611468,83.137701801434588
Asia,Azerbaijan,2021-12-17,10358078,27321,8638789,83.401466951687368
Asia,Azerbaijan,2021-12-18,10358078,28277,8667066,83.674461613438325
Asia,Azerbaijan,2021-12-19,10358078,20738,8687804,83.874672501983468
Asia,Azerbaijan,2021-12-20,10358078,77,8687881,83.875415883139709
Asia,Azerbaijan,2021-12-21,10358078,30365,8718246,84.168568724815557
Asia,Azerbaijan,2021-12-22,10358078,28142,8746388,84.440260055967912
Asia,Azerbaijan,2021-12-23,10358078,27494,8773882,84.705695400247038
Asia,Azerbaijan,2021-12-24,10358078,24207,8798089,84.939397058025634
Asia,Azerbaijan,2021-12-25,10358078,26436,8824525,85.19461815213208
Asia,Azerbaijan,2021-12-26,10358078,,8824525,85.19461815213208
Asia,Azerbaijan,2021-12-27,10358078,,8824525,85.19461815213208
Asia,Azerbaijan,2021-12-28,10358078,31242,8855767,85.4962378155484
Asia,Azerbaijan,2021-12-29,10358078,30157,8885924,85.787382562672349
Asia,Azerbaijan,2021-12-30,10358078,32103,8918027,86.097314579017464
Asia,Azerbaijan,2021-12-31,10358078,28059,8946086,86.368204603209207
Asia,Azerbaijan,2022-01-01,10358078,77,8946163,86.368947984365434
Asia,Azerbaijan,2022-01-02,10358078,42,8946205,86.369353464996109
Asia,Azerbaijan,2022-01-03,10358078,80,8946285,86.370125809054528
Asia,Azerbaijan,2022-01-04,10358078,183,8946468,86.371892546088176
Asia,Azerbaijan,2022-01-05,10358078,27417,8973885,86.636584509211062
Asia,Azerbaijan,2022-01-06,10358078,33482,9007367,86.959829806263286
Asia,Azerbaijan,2022-01-07,10358078,31844,9039211,87.267261358719253
Asia,Azerbaijan,2022-01-08,10358078,32306,9071517,87.579153198112621
Asia,Azerbaijan,2022-01-09,10358078,26775,9098292,87.837647100166649
Asia,Azerbaijan,2022-01-10,10358078,58,9098350,87.838207049609011
Asia,Azerbaijan,2022-01-11,10358078,32735,9131085,88.154240584015682
Asia,Azerbaijan,2022-01-12,10358078,31455,9162540,88.457916613487569
Asia,Azerbaijan,2022-01-13,10358078,29887,9192427,88.746454699414315
Asia,Azerbaijan,2022-01-14,10358078,,9192427,88.746454699414315
Asia,Azerbaijan,2022-01-15,10358078,,9192427,88.746454699414315
Asia,Azerbaijan,2022-01-16,10358078,23587,9216014,88.974170690740124
Asia,Azerbaijan,2022-01-17,10358078,6,9216020,88.9742286165445
Asia,Azerbaijan,2022-01-18,10358078,29596,9245616,89.259957300958732
Asia,Azerbaijan,2022-01-19,10358078,28097,9273713,89.531214188578218
Asia,Azerbaijan,2022-01-20,10358078,26784,9300497,89.789794979338836
Asia,Azerbaijan,2022-01-21,10358078,8471,9308968,89.871576560825289
Asia,Azerbaijan,2022-01-22,10358078,26217,9335185,90.1246833630718
Asia,Azerbaijan,2022-01-23,10358078,22586,9357771,90.342735399366561
Asia,Azerbaijan,2022-01-24,10358078,3,9357774,90.342764362268753
Asia,Azerbaijan,2022-01-25,10358078,31667,9389441,90.648487103495455
Asia,Azerbaijan,2022-01-26,10358078,30563,9420004,90.9435514967159
Asia,Azerbaijan,2022-01-27,10358078,29515,9449519,91.228498182770977
Asia,Azerbaijan,2022-01-28,10358078,30887,9480406,91.526690569428041
Asia,Azerbaijan,2022-01-29,10358078,34546,9514952,91.8602080424573
Asia,Azerbaijan,2022-01-30,10358078,29728,9544680,92.147211094567922
Asia,Azerbaijan,2022-01-31,10358078,18,9544698,92.147384871981075
Asia,Azerbaijan,2022-02-01,10358078,38362,9583060,92.517743156597192
Asia,Azerbaijan,2022-02-02,10358078,36866,9619926,92.873658607320777
Asia,Azerbaijan,2022-02-03,10358078,38436,9658362,93.244731310190943
Asia,Azerbaijan,2022-02-04,10358078,35400,9693762,93.586493556043891
Asia,Azerbaijan,2022-02-05,10358078,36448,9730210,93.9383735090622
Asia,Azerbaijan,2022-02-06,10358078,,9730210,93.9383735090622
Asia,Azerbaijan,2022-02-07,10358078,,9730210,93.9383735090622
Asia,Azerbaijan,2022-02-08,10358078,43126,9773336,94.354724882357516
Asia,Azerbaijan,2022-02-09,10358078,44505,9817841,94.784389536359924
Asia,Azerbaijan,2022-02-10,10358078,43027,9860868,95.199785133882941
Asia,Azerbaijan,2022-02-11,10358078,41364,9902232,95.599125629291464
Asia,Azerbaijan,2022-02-12,10358078,43692,9945924,96.020941336800121
Asia,Azerbaijan,2022-02-13,10358078,43929,9989853,96.445045113581884
Asia,Azerbaijan,2022-02-14,10358078,272,9990125,96.447671083380527
Asia,Azerbaijan,2022-02-15,10358078,71434,10061559,97.137316401749445
Asia,Azerbaijan,2022-02-16,10358078,77407,10138966,97.884626858380486
Asia,Azerbaijan,2022-02-17,10358078,92855,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-18,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-19,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-20,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-21,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-22,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-23,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-24,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-25,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-26,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-27,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-02-28,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-03-01,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-03-02,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-03-03,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-03-04,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-03-05,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-03-06,10358078,,10231821,98.781076952693354
Asia,Azerbaijan,2022-03-07,10358078,5,10231826,98.781125224197
Asia,Azerbaijan,2022-03-08,10358078,16815,10248641,98.943462290977152
Asia,Azerbaijan,2022-03-09,10358078,63,10248704,98.944070511923158
Asia,Azerbaijan,2022-03-10,10358078,25923,10274627,99.194338949754965
Asia,Azerbaijan,2022-03-11,10358078,22315,10296942,99.409774670551812
Asia,Azerbaijan,2022-03-12,10358078,22070,10319012,99.622845087669745
Asia,Azerbaijan,2022-03-13,10358078,16804,10335816,99.785075957141856
Asia,Azerbaijan,2022-03-14,10358078,27,10335843,99.785336623261571
Asia,Azerbaijan,2022-03-15,10358078,22591,10358434,100.00343693106
Asia,Azerbaijan,2022-03-16,10358078,17574,10376008,100.17310161209446
Asia,Azerbaijan,2022-03-17,10358078,16552,10392560,100.33289959778253
Asia,Azerbaijan,2022-03-18,10358078,18052,10410612,100.50717903456608
Asia,Azerbaijan,2022-03-19,10358078,16974,10427586,100.67105113516233
Asia,Azerbaijan,2022-03-20,10358078,12966,10440552,100.79622879843153
Asia,Azerbaijan,2022-03-21,10358078,7,10440559,100.79629637853664
Asia,Azerbaijan,2022-03-22,10358078,92,10440651,100.79718457420384
Asia,Azerbaijan,2022-03-23,10358078,6999,10447650,100.86475502501526
Asia,Azerbaijan,2022-03-24,10358078,6914,10454564,100.93150486026461
Asia,Azerbaijan,2022-03-25,10358078,6477,10461041,100.99403576609483
Asia,Azerbaijan,2022-03-26,10358078,6854,10467895,101.06020634330038
Asia,Azerbaijan,2022-03-27,10358078,10095,10477990,101.15766650917284
Asia,Azerbaijan,2022-03-28,10358078,155,10478145,101.15916292578603
Asia,Azerbaijan,2022-03-29,10358078,18957,10497102,101.3421795047305
Asia,Azerbaijan,2022-03-30,10358078,16678,10513780,101.50319393231059
Asia,Azerbaijan,2022-03-31,10358078,14612,10528392,101.64426257458187
Asia,Azerbaijan,2022-04-01,10358078,,10528392,101.64426257458187
Asia,Azerbaijan,2022-04-02,10358078,,10528392,101.64426257458187
Asia,Azerbaijan,2022-04-03,10358078,,10528392,101.64426257458187
Asia,Azerbaijan,2022-04-04,10358078,3,10528395,101.64429153748409
Asia,Azerbaijan,2022-04-05,10358078,12054,10540449,101.76066447848721
Asia,Azerbaijan,2022-04-06,10358078,10301,10550750,101.86011343031014
Asia,Azerbaijan,2022-04-07,10358078,9497,10560247,101.9518003243459
Asia,Azerbaijan,2022-04-08,10358078,8588,10568835,102.03471145901779
Asia,Azerbaijan,2022-04-09,10358078,8975,10577810,102.12135880807232
Asia,Azerbaijan,2022-04-10,10358078,8312,10586122,102.20160535574263
Asia,Azerbaijan,2022-04-11,10358078,1,10586123,102.20161501004337
Asia,Azerbaijan,2022-04-12,10358078,9660,10595783,102.29487555509816
Asia,Azerbaijan,2022-04-13,10358078,8233,10604016,102.37435941301078
Asia,Azerbaijan,2022-04-14,10358078,7603,10611619,102.44776106146334
Asia,Azerbaijan,2022-04-15,10358078,,10611619,102.44776106146334
Asia,Azerbaijan,2022-04-16,10358078,,10611619,102.44776106146334
Asia,Azerbaijan,2022-04-17,10358078,,10611619,102.44776106146334
Asia,Azerbaijan,2022-04-18,10358078,,10611619,102.44776106146334
Asia,Azerbaijan,2022-04-19,10358078,,10611619,102.44776106146334
Asia,Azerbaijan,2022-04-20,10358078,6332,10617951,102.50889209368765
Asia,Azerbaijan,2022-04-21,10358078,5854,10623805,102.56540837016288
Asia,Azerbaijan,2022-04-22,10358078,,10623805,102.56540837016288
Asia,Azerbaijan,2022-04-23,10358078,,10623805,102.56540837016288
Asia,Azerbaijan,2022-04-24,10358078,3869,10627674,102.60276085968844
Asia,Azerbaijan,2022-04-25,10358078,,10627674,102.60276085968844
Asia,Azerbaijan,2022-04-26,10358078,,10627674,102.60276085968844
Asia,Azerbaijan,2022-04-27,10358078,,10627674,102.60276085968844
Asia,Azerbaijan,2022-04-28,10358078,,10627674,102.60276085968844
Asia,Azerbaijan,2022-04-29,10358078,,10627674,102.60276085968844
Asia,Azerbaijan,2022-04-30,10358078,4092,10631766,102.64226625827688
Asia,Azerbaijan,2022-05-01,10358078,,10631766,102.64226625827688
Asia,Azerbaijan,2022-05-02,10358078,,10631766,102.64226625827688
Asia,Azerbaijan,2022-05-03,10358078,30,10631796,102.64255588729878
Asia,Azerbaijan,2022-05-04,10358078,22,10631818,102.64276828191485
Asia,Azerbaijan,2022-05-05,10358078,5046,10636864,102.6914838834
Asia,Azerbaijan,2022-05-06,10358078,4242,10641106,102.73243742709796
Asia,Azerbaijan,2022-05-07,10358078,3565,10644671,102.76685500920151
Asia,Azerbaijan,2022-05-08,10358078,3308,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-09,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-10,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-11,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-12,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-13,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-14,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-15,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-16,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-17,10358078,,10647979,102.79879143601738
Asia,Azerbaijan,2022-05-18,10358078,3808,10651787,102.83555501319839
Asia,Azerbaijan,2022-05-19,10358078,3197,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-20,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-21,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-22,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-23,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-24,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-25,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-26,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-27,10358078,,10654984,102.8664198126332
Asia,Azerbaijan,2022-05-28,10358078,2597,10657581,102.89149203162981
Asia,Azerbaijan,2022-05-29,10358078,27,10657608,102.89175269774952
Asia,Azerbaijan,2022-05-30,10358078,,10657608,102.89175269774952
Asia,Azerbaijan,2022-05-31,10358078,,10657608,102.89175269774952
Asia,Azerbaijan,2022-06-01,10358078,2720,10660328,102.91801239573597
Asia,Azerbaijan,2022-06-02,10358078,2123,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-03,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-04,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-05,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-06,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-07,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-08,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-09,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-10,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-11,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-12,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-13,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-14,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-15,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-16,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-17,10358078,,10662451,102.93850847618641
Asia,Azerbaijan,2022-06-18,10358078,1522,10663973,102.95320232189795
Asia,Azerbaijan,2022-06-19,10358078,1265,10665238,102.9654150123218
Asia,Azerbaijan,2022-06-20,10358078,,10665238,102.9654150123218
